,,,,,,,GOPHER,NON ANN GRASS,BARE,ROCK,LITTER,COWPIE,MOSS,ACH MIL,ACH MOL,ACM WRA,AEG TRI,AGO HET,ALL SER,AMS INT,ANC FIL,APH OCC,ART CAL,ASTE SP,AST GAM,ATH PUS,AVEN SP,BRO BER,BRO CAR,BRO DIA,BRO HOR,BRO MAD,BRO TRI,BRO TER,BROD SPP,CAL ARG,CAL VEN,CALO SP,CAL CIL,CAL MUL,CAL SUB,CALY SP,CAM GRA,CAR PYC,CAS ATT,CAS DEN,CAS ERI,CAS EXS EXS,CAS PUR,CAS RUB LIT,CAU LAS,CEN SOL,CEN SOL BROAD,CHAE SP,CHL POM,CLAR SP,CLA EXI EXI,CLA GYP,CLA PER,CLAR SP,COL HET,CRA CON,CRO SET,CRY FLA,CUS SUB,DODD SPP,DAU PUS,DEL VAR,DELP SP,DES DAN,DIC CAP,DUD SET,ELY GLA,ELY MUL,EPI MIN,EPIL SP,ERI CON,ERI GLA,ERI NUD,ERI ROS,ERI VIM,ERI RED ANG,ERO BOT,ERO CIC,ERO MOS,EROD SP,ERY CAP,ESC CAL,EUP SPA,FES BRO,FES MIC,FES MYU,FES PER,FIL GAL,FRA CAL,GAL APA,GAL POR,GALI SP,GAS PHL,GIL ACH,GIL CLI,GIL TRI,HEM CON,HEM CON LUZ,HES SPA,HOR BRA,HOR MAR,HOR MUR LEP,KOE MAC,LACT SP,LAM AUR,LAS CAL,LAY GAI,LAY PLA,LES NEM,LEP AMB,LEP AND,LEP BIC,LEP GRA,LEP LIN,LEP NIT,LEP PAR,LEPT SP,LES MIC GLA,LEW RED,LIN DIC,LOM CAR,LOM DAS,LOM MAC,LOM UTR,LOMA SP,LUP BIC,LUPI SP,MADI SP,MEL CAL,MEL TOR,MELI SP,MIC CAL,MIC DOU,MIM DOU,MIN DOU,MIN PUS,MON MAJ,MUI MAR,NAV HET,PEL AND,PEN BEL,PEN TRI,PER KEL,PHA CAL,PHA DIS,PHA IMB,PHL GRA,PLA CAL,PLA ERE,POA SEC SEC,POA SP,POLY SP,PRI HEN,PSI BRE,PTE DRY,QUE DUR,RAN CAL,RIG LEP,SAL COL,SAN BIP,SAN TUB,SENE SP,SHE ARV,SID DIP,SIL CAL,SIL GAL,SIS BEL,STE MED,STE NIT,STI PUL,STR ALB,STYL SP,TALL EVAX,TET GRA,TOX FRE,TRI ALB,TRI DEP,TRI ERI,TRI PUS,TRI GRA,TRI HIR,TRI INFLATED,TRI MIC,TRI WIL,TRIF SP,TRI LAN,TRI LAX,URO LIN,UNK ANN GRASS,UNK BUN,UNKNOW,,,,
,2003,KCS30,KCS30-4,KCS30-4,KCS30,4,,,,,,,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,,0,0,,,0,,,,0,,0,0,,,,0,,0,,,,0,,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,,0,0,,,0,,,,,0,,,0,0,0,0,0,,0,,,0,,,,0,,0,0,,0,0,,0,0,,,0,0,,,0,,,0,0,0,,,0,,0,0,,0,0,,,,0,,,0,0,0,,0,,0,0,,,,0,,0,0,,0,0,0,0,0,,0,,,,0,0,0,0,,0,,0,,0,0,0,,0,0,,,0,,0,0,,,,,,,0,,,0,0,,,0,,,,
,2003,KCS30,KCS30-5,KCS30-5,KCS30,5,,,,,,,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,,0,0,,,0,,,,0,,0,0,,,,0,,0,,,,0,,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,,0,0,,,0,,,,,0,,,0,0,0,0,0,,0,,,0,,,,0,,0,0,,0,0,,0,0,,,0,0,,,0,,,0,0,0,,,0,,0,0,,0,0,,,,0,,,0,0,0,,0,,0,0,,,,0,,0,0,,0,0,0,0,0,,0,,,,0,0,0,0,,0,,0,,0,0,0,,0,0,,,0,,0,0,,,,,,,0,,,0,0,,,0,,,,
,2003,KCS30,KCS30-6,KCS30-6,KCS30,6,,,,,,,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,,0,0,,,0,,,,0,,0,0,,,,0,,0,,,,0,,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,,0,0,,,0,,,,,0,,,0,0,0,0,0,,0,,,0,,,,0,,0,0,,0,0,,0,0,,,0,0,,,0,,,0,0,0,,,0,,0,0,,0,0,,,,0,,,0,0,0,,0,,0,0,,,,0,,0,0,,0,0,0,0,0,,0,,,,0,0,0,0,,0,,0,,0,0,0,,0,0,,,0,,0,0,,,,,,,0,,,0,0,,,0,,,,
,2003,KCS30,KCS30-7,KCS30-7,KCS30,7,,,,,,,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,,0,0,,,0,,,,0,,0,0,,,,0,,0,,,,0,,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,,0,0,,,0,,,,,0,,,0,0,0,0,0,,0,,,0,,,,0,,0,0,,0,0,,0,0,,,0,0,,,0,,,0,0,0,,,0,,0,0,,0,0,,,,0,,,0,0,0,,0,,0,0,,,,0,,0,0,,0,0,0,0,0,,0,,,,0,0,0,0,,0,,0,,0,0,0,,0,0,,,0,,0,0,,,,,,,0,,,0,0,,,0,,,,
,2003,KCS30,KCS30-8,KCS30-8,KCS30,8,,,,,,,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,,0,0,,,0,,,,0,,0,0,,,,0,,0,,,,0,,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,,0,0,,,0,,,,,0,,,0,0,0,0,0,,0,,,0,,,,0,,0,0,,0,0,,0,0,,,0,0,,,0,,,0,0,0,,,0,,0,0,,0,0,,,,0,,,0,0,0,,0,,0,0,,,,0,,0,0,,0,0,0,0,0,,0,,,,0,0,0,0,,0,,0,,0,0,0,,0,0,,,0,,0,0,,,,,,,0,,,0,0,,,0,,,,
,2003,KCS30,KCS30-9,KCS30-9,KCS30,9,,,,,,,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,,0,0,,,0,,,,0,,0,0,,,,0,,0,,,,0,,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,,0,0,,,0,,,,,0,,,0,0,0,0,0,,0,,,0,,,,0,,0,0,,0,0,,0,0,,,0,0,,,0,,,0,0,0,,,0,,0,0,,0,0,,,,0,,,0,0,0,,0,,0,0,,,,0,,0,0,,0,0,0,0,0,,0,,,,0,0,0,0,,0,,0,,0,0,0,,0,0,,,0,,0,0,,,,,,,0,,,0,0,,,0,,,,
,2003,KCS30,KCS30-10,KCS30-10,KCS30,10,,,,,,,,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,,0,0,,,0,,,,0,,0,0,,,,0,,0,,,,0,,0,0,0,0,0,0,,,,,0,0,0,,,,,0,0,0,,0,0,,,0,,,,,0,,,0,0,0,0,0,,0,,,0,,,,0,,0,0,,0,0,,0,0,,,0,0,,,0,,,0,0,0,,,0,,0,0,,0,0,,,,0,,,0,0,0,,0,,0,0,,,,0,,0,0,,0,0,0,0,0,,0,,,,0,0,0,0,,0,,0,,0,0,0,,0,0,,,0,,0,0,,,,,,,0,,,0,0,,,0,,,,
,2004,KCFlat,KCFlat-1,KCFlat-1,KCFlat,1,,,,,,,,,,5,,1,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,30,,,,,,,,,,2,,,,,,,,,5,,,,,,,,1,,,,2,,,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,10,,,,,,,,,,,5,,,,,,,,,,5,,,,,,2,,,,,,,,,,,,,,,,,,,
,2004,KCFlat,KCFlat-2,KCFlat-2,KCFlat,2,,,5,,,,,,,1,,,,,,,,,,,,,,,10,,,,,,,,,,20,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,20,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,5,,,,,,2,,,,,,,,,,,,,,,,,,,
,2004,KCFlat,KCFlat-3,KCFlat-3,KCFlat,3,,,5,,,,,,,,,1,,,,,,,,,,,,,10,,,,,,,,,,,,,,,2,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,10,,,,,,,,,,,,,,,,,,,20,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,5,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCFlat,KCFlat-4,KCFlat-4,KCFlat,4,,,10,10,,,,,,2,,2,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,2,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCFlat,KCFlat-5,KCFlat-5,KCFlat,5,,,10,,,,,,,,,2,,,,,,,,,,,,,20,,,,,,,,,,10,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,10,,,,,,,,,,,,,,,,,,,10,2,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,30,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCFlat,KCFlat-6,KCFlat-6,KCFlat,6,,,10,5,,,,,,2,,,,,,,,,1,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,5,,,,,,,,,20,2,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,5,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCFlat,KCFlat-7,KCFlat-7,KCFlat,7,,,20,10,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,20,,,,,,,,,,,20,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCFlat,KCFlat-8,KCFlat-8,KCFlat,8,,,20,,,,,,,2,,,,,,,,,2,,,,,,30,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,20,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCFlat,KCFlat-9,KCFlat-9,KCFlat,9,,,30,,,,,,,2,,,,,,,,,,,,,,,30,,,,,,,,,,20,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,2,,2,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCFlat,KCFlat-10,KCFlat-10,KCFlat,10,,,,10,,,,,,2,,,,,,,,,,,,,,,50,,,,,,,,,,5,,,,,,,,,,,,,,10,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,2,,,,,,,,,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN12,KCN12-1,KCN12-1,KCN12,1,,,10,10,,,,,,,,,1,,,,,,,,,,,,10,,,,,,,,,,5,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,,20,10,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,5,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN12,KCN12-2,KCN12-2,KCN12,2,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,2,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,20,,,,,,,,,,,,,,,,,,,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN12,KCN12-3,KCN12-3,KCN12,3,,,10,,,,,,,,,,,,,,,,,,,,,,30,,,,2,,,,,,5,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,5,20,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,5,,,,,,,,2,,,10,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN12,KCN12-4,KCN12-4,KCN12,4,,,5,10,,,,,,2,,1,1,,,,,,,,,,,,20,,,,2,,,,,,5,,,,,,,,,,,,,,2,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,20,10,,,,,,,,,,,2,,,,,10,,,,,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,,,10,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN12,KCN12-5,KCN12-5,KCN12,5,,,20,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,20,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,1,,,,,,,,,10,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,5,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN12,KCN12-6,KCN12-6,KCN12,6,,,10,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,2,,,,,5,,,,,,,,,,2,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN12,KCN12-7,KCN12-7,KCN12,7,,,5,,,,,,,2,,2,,,,,,,,,,,,,2,,,,2,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,20,30,,,,,,,,,,,,,,,,5,,,,,,,,,,2,,,,,,,,,,,,,,,,20,,,,,,,,,,,10,,,,,,,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN12,KCN12-8,KCN12-8,KCN12,8,,,5,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,40,20,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,20,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN12,KCN12-9,KCN12-9,KCN12,9,,,10,,,,,,,,,,,,,,,,2,,,,,,2,,,,2,,,,,,5,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,10,,,,,,,,,,,,10,,,,,,,20,20,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,5,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN12,KCN12-10,KCN12-10,KCN12,10,,,5,,,,,,,2,,,,,,,,,2,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,5,,,,,,,,,,2,,5,,,,,,,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN22,KCN22-1,KCN22-1,KCN22,1,,,5,,,,,,,2,,,,,,,,,,,,,,,20,,,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,2,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,5,,,10,,,,,,5,,,,,,,,,,,,,,,,,,,
,2004,KCN22,KCN22-2,KCN22-2,KCN22,2,,,5,,,,,,,2,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,5,,,,,,,,,,2,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,20,,,5,,,,,,,2,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN22,KCN22-3,KCN22-3,KCN22,3,,,5,,,,,,,2,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,2,,5,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,2,,,,,,,,10,,,,,,,,,,10,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN22,KCN22-4,KCN22-4,KCN22,4,,,10,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,2,,,,,,,,,30,2,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,,20,,,,,,,,,,10,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
,2004,KCN22,KCN22-5,KCN22-5,KCN22,5,,,,,,,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,2,,,,,,,20,,,,,,,,,,,,2,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,30,,,,,,,,,,10,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
,2004,KCN22,KCN22-6,KCN22-6,KCN22,6,,,10,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,,,,40,,,,,,,,,,,,2,,,,,2,,,,,,,,,,2,,,,,2,,,,,,,,,,,2,,,,,,,,10,,,,,,,,,,5,,,5,,,,,,10,,,,,,,,,,,,,,,,,,,
,2004,KCN22,KCN22-7,KCN22-7,KCN22,7,,,10,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,2,,5,,,,,,,40,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,2,,,,,,,,,2,,,,,,,,,,10,,,,,,,,,,10,,,5,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN22,KCN22-8,KCN22-8,KCN22,8,,,20,,,,,,,2,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,10,,2,,,,,,,,,,10,,5,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,10,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN22,KCN22-9,KCN22-9,KCN22,9,,,20,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,10,,10,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,10,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN22,KCN22-10,KCN22-10,KCN22,10,,,20,,,,,,,2,,,,,,,,,,,,,,,20,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,2,,2,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,2,,,,,,,,,2,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,,,,,,,
,2004,KCN30,KCN30-1,KCN30-1,KCN30,1,,,,,,,,5,,2,,,,,,2,,,,,,1,,,40,,,,,,,,,,5,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,10,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1,2,,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,
,2004,KCN30,KCN30-2,KCN30-2,KCN30,2,,,5,,,,,,,2,,,,,,2,,,,,,,,,2,,,,2,,,,,,5,,,,,,,,,,,,,,,1,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,2,,,,,,,20,,,,,,,,10,,,,2,,,,,5,,,,,,,,,,2,,,,,,,,,,,,,,,,20,,,,,,,,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
,2004,KCN30,KCN30-3,KCN30-3,KCN30,3,,,20,,,,,,,5,,,,,,,,,,,,10,,,10,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,10,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
,2004,KCN30,KCN30-4,KCN30-4,KCN30,4,,,20,,,,,5,,,,,1,,,5,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,2,,,,,,,20,,,,,,,,5,,,,2,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,,10,,,,,,2,,,,,,,,2,,,,,,,,,,,
,2004,KCN30,KCN30-5,KCN30-5,KCN30,5,,,5,,,,,5,,,,,,,,2,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,10,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,,,
,2004,KCN30,KCN30-6,KCN30-6,KCN30,6,,,2,,,,,,,,,,,,,2,,,,,,,,,20,,,,1,,,,,,20,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
,2004,KCN30,KCN30-7,KCN30-7,KCN30,7,,,20,,,,,,,,,,,,,1,,,,,,2,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,20,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,5,,,,,,,,,,2,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,
,2004,KCN30,KCN30-8,KCN30-8,KCN30,8,,,1,,,,,5,,,,,,,,,,,,,,10,,,5,,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,10,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,10,,,,2,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN30,KCN30-9,KCN30-9,KCN30,9,,,60,,,,,2,,2,,,,,,,,,,,,,,,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,5,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCN30,KCN30-10,KCN30-10,KCN30,10,,,20,2,,,,,,,,,,,,,,,,,,,,,10,,,,1,,,,,,10,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,1,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCS12,KCS12-1,KCS12-1,KCS12,1,,,20,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,1,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
,2004,KCS12,KCS12-2,KCS12-2,KCS12,2,,,40,,,,,,,,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,2,,,,,,,,,,2,,,,,,,,,10,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,
,2004,KCS12,KCS12-3,KCS12-3,KCS12,3,,,30,5,,,,,,2,,5,,,,,,,,,,,,,10,,,,2,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,10,,2,,,,,,,,,,,,,5,,,,,,,,,2,,,5,,2,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,2,,2,,,,,,,,,,10,,,,,,2,,,,,,,,,,,,,,,,,,,
